Date,Home Team,Away Team,Home Score,Away Score,Home Odds,Away Odds,Who Won,Playoffs,Preseason
20 Mar 2013,Atlanta Hawks,Milwaukee Bucks,98,90,1.41,3.01,1,0,0
20 Mar 2013,New York Knicks,Orlando Magic,106,94,1.13,6.27,1,0,0
20 Mar 2013,Charlotte Hornets,Toronto Raptors,107,101,3.17,1.38,1,0,0
20 Mar 2013,Cleveland Cavaliers,Miami Heat,95,98,7.91,1.10,0,0,0
20 Mar 2013,Sacramento Kings,Los Angeles Clippers,116,101,4.77,1.21,1,0,0
19 Mar 2013,Milwaukee Bucks,Portland Trail Blazers,102,95,1.46,2.84,1,0,0
19 Mar 2013,Oklahoma City Thunder,Denver Nuggets,104,114,1.18,5.24,0,0,0
19 Mar 2013,Indiana Pacers,Orlando Magic,95,73,1.12,6.63,1,0,0
19 Mar 2013,Utah Jazz,New York Knicks,83,90,1.17,5.38,0,0,0
19 Mar 2013,Phoenix Suns,Los Angeles Lakers,99,76,2.44,1.60,1,0,0
18 Mar 2013,Boston Celtics,Miami Heat,103,105,3.12,1.39,0,0,0
18 Mar 2013,Chicago Bulls,Denver Nuggets,118,119,2.39,1.62,0,0,0
18 Mar 2013,Memphis Grizzlies,Minnesota Timberwolves,92,77,1.08,8.69,1,0,0
18 Mar 2013,New Orleans Pelicans,Golden State Warriors,72,93,2.42,1.60,0,0,0
18 Mar 2013,Atlanta Hawks,Dallas Mavericks,113,127,1.55,2.57,0,0,0
18 Mar 2013,Detroit Pistons,Brooklyn Nets,82,119,2.52,1.56,0,0,0
18 Mar 2013,Charlotte Hornets,Washington Wizards,119,114,3.36,1.35,1,0,0
18 Mar 2013,Cleveland Cavaliers,Indiana Pacers,90,111,3.46,1.33,0,0,0
18 Mar 2013,Philadelphia 76ers,Portland Trail Blazers,101,100,1.86,1.97,1,0,0
18 Mar 2013,Los Angeles Lakers,Sacramento Kings,113,102,1.24,4.29,1,0,0
17 Mar 2013,Brooklyn Nets,Atlanta Hawks,93,105,1.56,2.52,0,0,0
17 Mar 2013,Dallas Mavericks,Oklahoma City Thunder,101,107,2.85,1.45,0,0,0
17 Mar 2013,Houston Rockets,Golden State Warriors,78,108,1.31,3.64,0,0,0
17 Mar 2013,Minnesota Timberwolves,New Orleans Pelicans,97,95,1.82,2.02,1,0,0
17 Mar 2013,Los Angeles Clippers,New York Knicks,93,80,1.09,8.94,1,0,0
17 Mar 2013,Milwaukee Bucks,Orlando Magic,115,109,1.23,4.37,1,0,0
17 Mar 2013,Toronto Raptors,Miami Heat,91,108,3.76,1.29,0,0,0
17 Mar 2013,Portland Trail Blazers,Detroit Pistons,112,101,1.14,5.86,1,0,0
17 Mar 2013,Utah Jazz,Memphis Grizzlies,90,84,1.69,2.24,1,0,0
16 Mar 2013,San Antonio Spurs,Cleveland Cavaliers,119,113,1.04,13.14,1,0,0
16 Mar 2013,Boston Celtics,Charlotte Hornets,105,88,1.04,13.17,1,0,0
16 Mar 2013,Philadelphia 76ers,Indiana Pacers,98,91,2.88,1.45,1,0,0
16 Mar 2013,Washington Wizards,Phoenix Suns,127,105,1.29,3.75,1,0,0
16 Mar 2013,Golden State Warriors,Chicago Bulls,95,113,1.53,2.61,0,0,0
16 Mar 2013,Denver Nuggets,Memphis Grizzlies,87,80,1.44,2.90,1,0,0
15 Mar 2013,Dallas Mavericks,Cleveland Cavaliers,96,86,1.24,4.24,1,0,0
15 Mar 2013,Milwaukee Bucks,Miami Heat,94,107,2.99,1.42,0,0,0
15 Mar 2013,Houston Rockets,Minnesota Timberwolves,108,100,1.05,11.79,1,0,0
15 Mar 2013,Oklahoma City Thunder,Orlando Magic,117,104,1.02,17.32,1,0,0
15 Mar 2013,Atlanta Hawks,Phoenix Suns,107,94,1.23,4.39,1,0,0
15 Mar 2013,Indiana Pacers,Los Angeles Lakers,93,99,1.24,4.24,0,0,0
15 Mar 2013,Toronto Raptors,Charlotte Hornets,92,78,1.10,7.51,1,0,0
15 Mar 2013,Washington Wizards,New Orleans Pelicans,96,87,1.62,2.38,1,0,0
15 Mar 2013,Portland Trail Blazers,New York Knicks,105,90,1.36,3.28,1,0,0
14 Mar 2013,San Antonio Spurs,Dallas Mavericks,92,91,1.19,4.98,1,0,0
14 Mar 2013,Los Angeles Clippers,Memphis Grizzlies,85,96,1.34,3.44,0,0,0
14 Mar 2013,Denver Nuggets,New York Knicks,117,94,1.21,4.63,1,0,0
14 Mar 2013,Golden State Warriors,Detroit Pistons,105,97,1.12,6.62,1,0,0
14 Mar 2013,Sacramento Kings,Chicago Bulls,121,79,2.44,1.60,1,0,0
13 Mar 2013,Houston Rockets,Phoenix Suns,111,81,1.10,7.84,1,0,0
13 Mar 2013,Oklahoma City Thunder,Utah Jazz,110,87,1.07,10.13,1,0,0
13 Mar 2013,Atlanta Hawks,Los Angeles Lakers,96,92,2.38,1.62,1,0,0
13 Mar 2013,Boston Celtics,Toronto Raptors,112,88,1.49,2.72,1,0,0
13 Mar 2013,Indiana Pacers,Minnesota Timberwolves,107,91,1.04,14.04,1,0,0
13 Mar 2013,Philadelphia 76ers,Miami Heat,94,98,4.27,1.24,0,0,0
13 Mar 2013,Washington Wizards,Milwaukee Bucks,106,93,2.02,1.83,1,0,0
13 Mar 2013,Portland Trail Blazers,Memphis Grizzlies,97,102,2.05,1.81,0,0,0
12 Mar 2013,Milwaukee Bucks,Dallas Mavericks,108,115,1.76,2.13,0,0,0
12 Mar 2013,Minnesota Timberwolves,San Antonio Spurs,107,83,4.58,1.22,1,0,0
12 Mar 2013,Brooklyn Nets,New Orleans Pelicans,108,98,1.41,3.04,1,0,0
12 Mar 2013,Miami Heat,Atlanta Hawks,98,81,1.17,5.39,1,0,0
12 Mar 2013,Charlotte Hornets,Boston Celtics,100,74,5.92,1.14,1,0,0
12 Mar 2013,Cleveland Cavaliers,Washington Wizards,95,90,1.97,1.87,1,0,0
12 Mar 2013,Orlando Magic,Los Angeles Lakers,97,106,4.32,1.24,0,0,0
12 Mar 2013,Golden State Warriors,New York Knicks,92,63,1.73,2.17,1,0,0
12 Mar 2013,Phoenix Suns,Denver Nuggets,93,108,4.54,1.22,0,0,0
12 Mar 2013,Utah Jazz,Detroit Pistons,103,90,1.14,6.15,1,0,0
11 Mar 2013,San Antonio Spurs,Oklahoma City Thunder,105,93,1.77,2.11,1,0,0
11 Mar 2013,Philadelphia 76ers,Brooklyn Nets,106,97,3.41,1.34,1,0,0
11 Mar 2013,Los Angeles Clippers,Detroit Pistons,129,97,1.06,10.97,1,0,0
11 Mar 2013,Sacramento Kings,Milwaukee Bucks,113,115,1.88,1.95,0,0,0
10 Mar 2013,Minnesota Timberwolves,Dallas Mavericks,77,100,3.46,1.33,0,0,0
10 Mar 2013,New Orleans Pelicans,Portland Trail Blazers,98,96,2.45,1.59,1,0,0
10 Mar 2013,Miami Heat,Indiana Pacers,105,91,1.33,3.51,1,0,0
10 Mar 2013,Orlando Magic,Philadelphia 76ers,99,91,1.96,1.88,1,0,0
10 Mar 2013,Toronto Raptors,Cleveland Cavaliers,100,96,1.43,2.92,1,0,0
10 Mar 2013,Los Angeles Lakers,Chicago Bulls,90,81,1.49,2.72,1,0,0
10 Mar 2013,Oklahoma City Thunder,Boston Celtics,91,79,1.13,6.50,1,0,0
10 Mar 2013,Golden State Warriors,Milwaukee Bucks,93,103,1.70,2.23,0,0,0
10 Mar 2013,Denver Nuggets,Minnesota Timberwolves,111,88,1.03,13.75,1,0,0
10 Mar 2013,Phoenix Suns,Houston Rockets,107,105,3.51,1.33,1,0,0
10 Mar 2013,Memphis Grizzlies,New Orleans Pelicans,96,85,1.30,3.67,1,0,0
10 Mar 2013,Washington Wizards,Charlotte Hornets,104,87,1.14,6.09,1,0,0
09 Mar 2013,New York Knicks,Utah Jazz,113,84,1.42,2.97,1,0,0
09 Mar 2013,Atlanta Hawks,Brooklyn Nets,80,93,1.62,2.36,0,0,0
09 Mar 2013,Golden State Warriors,Houston Rockets,88,94,1.77,2.11,0,0,0
09 Mar 2013,Los Angeles Lakers,Toronto Raptors,118,116,1.27,3.94,1,0,0
09 Mar 2013,Sacramento Kings,Phoenix Suns,121,112,1.32,3.58,1,0,0
09 Mar 2013,San Antonio Spurs,Portland Trail Blazers,106,136,1.11,7.47,0,0,0
09 Mar 2013,Boston Celtics,Atlanta Hawks,107,102,1.55,2.55,1,0,0
09 Mar 2013,Chicago Bulls,Utah Jazz,89,88,1.55,2.56,1,0,0
09 Mar 2013,Miami Heat,Philadelphia 76ers,102,93,1.06,10.14,1,0,0
08 Mar 2013,Brooklyn Nets,Washington Wizards,95,78,1.41,3.05,1,0,0
08 Mar 2013,Cleveland Cavaliers,Memphis Grizzlies,92,103,2.67,1.51,0,0,0
08 Mar 2013,Detroit Pistons,Dallas Mavericks,99,102,2.49,1.58,0,0,0
08 Mar 2013,Orlando Magic,Indiana Pacers,86,115,4.89,1.20,0,0,0
08 Mar 2013,Charlotte Hornets,Oklahoma City Thunder,94,116,14.79,1.03,0,0,0
08 Mar 2013,Denver Nuggets,Los Angeles Clippers,107,92,1.58,2.47,1,0,0
08 Mar 2013,New York Knicks,Oklahoma City Thunder,94,95,3.93,1.28,0,0,0
07 Mar 2013,Golden State Warriors,Sacramento Kings,87,83,1.13,6.33,1,0,0
07 Mar 2013,Los Angeles Clippers,Milwaukee Bucks,117,101,1.17,5.39,1,0,0
07 Mar 2013,Phoenix Suns,Toronto Raptors,71,98,1.96,1.88,0,0,0
07 Mar 2013,San Antonio Spurs,Chicago Bulls,101,83,1.25,4.17,1,0,0
07 Mar 2013,Dallas Mavericks,Houston Rockets,112,108,1.81,2.04,1,0,0
07 Mar 2013,Memphis Grizzlies,Portland Trail Blazers,91,85,1.31,3.66,1,0,0
07 Mar 2013,Minnesota Timberwolves,Washington Wizards,87,82,2.10,1.77,1,0,0
07 Mar 2013,New Orleans Pelicans,Los Angeles Lakers,102,108,2.14,1.75,0,0,0
06 Mar 2013,Atlanta Hawks,Philadelphia 76ers,107,96,1.23,4.48,1,0,0
06 Mar 2013,Detroit Pistons,New York Knicks,77,87,2.89,1.44,0,0,0
06 Mar 2013,Miami Heat,Orlando Magic,97,96,1.03,15.33,1,0,0
06 Mar 2013,Charlotte Hornets,Brooklyn Nets,78,99,5.25,1.17,0,0,0
06 Mar 2013,Cleveland Cavaliers,Utah Jazz,104,101,1.86,1.98,1,0,0
06 Mar 2013,Indiana Pacers,Boston Celtics,81,83,1.20,4.76,0,0,0
06 Mar 2013,Sacramento Kings,Denver Nuggets,113,120,2.66,1.51,0,0,0
06 Mar 2013,Oklahoma City Thunder,Los Angeles Lakers,122,105,1.20,4.90,1,0,0
05 Mar 2013,Philadelphia 76ers,Boston Celtics,101,109,2.28,1.67,0,0,0
05 Mar 2013,Golden State Warriors,Toronto Raptors,125,118,1.37,3.23,1,0,0
05 Mar 2013,Portland Trail Blazers,Charlotte Hornets,122,105,1.07,9.96,1,0,0
05 Mar 2013,Denver Nuggets,Atlanta Hawks,104,88,1.19,4.92,1,0,0
05 Mar 2013,Milwaukee Bucks,Utah Jazz,109,108,1.53,2.61,1,0,0
05 Mar 2013,Minnesota Timberwolves,Miami Heat,81,97,5.64,1.15,0,0,0
05 Mar 2013,New Orleans Pelicans,Orlando Magic,102,105,1.20,4.79,0,0,0
04 Mar 2013,Cleveland Cavaliers,New York Knicks,97,102,2.32,1.65,0,0,0
04 Mar 2013,Los Angeles Lakers,Atlanta Hawks,99,98,1.41,3.04,1,0,0
04 Mar 2013,Indiana Pacers,Chicago Bulls,97,92,1.28,3.84,1,0,0
03 Mar 2013,Houston Rockets,Dallas Mavericks,136,103,1.43,2.95,1,0,0
03 Mar 2013,San Antonio Spurs,Detroit Pistons,114,75,1.08,9.46,1,0,0
03 Mar 2013,Orlando Magic,Memphis Grizzlies,82,108,4.52,1.22,0,0,0
03 Mar 2013,Sacramento Kings,Charlotte Hornets,119,83,1.30,3.68,1,0,0
03 Mar 2013,Washington Wizards,Philadelphia 76ers,90,87,1.42,2.98,1,0,0
03 Mar 2013,Los Angeles Clippers,Oklahoma City Thunder,104,108,1.69,2.25,0,0,0
03 Mar 2013,New York Knicks,Miami Heat,93,99,2.63,1.52,0,0,0
03 Mar 2013,Portland Trail Blazers,Minnesota Timberwolves,109,94,1.27,3.98,1,0,0
03 Mar 2013,Milwaukee Bucks,Toronto Raptors,122,114,1.40,3.13,1,0,0
03 Mar 2013,Chicago Bulls,Brooklyn Nets,96,85,1.51,2.65,1,0,0
02 Mar 2013,Philadelphia 76ers,Golden State Warriors,104,97,2.09,1.77,1,0,0
02 Mar 2013,Denver Nuggets,Oklahoma City Thunder,105,103,2.08,1.78,1,0,0
02 Mar 2013,Phoenix Suns,Atlanta Hawks,92,87,2.51,1.56,1,0,0
02 Mar 2013,Utah Jazz,Charlotte Hornets,98,68,1.21,4.73,1,0,0
02 Mar 2013,San Antonio Spurs,Sacramento Kings,130,102,1.05,12.32,1,0,0
02 Mar 2013,Brooklyn Nets,Dallas Mavericks,90,98,1.64,2.34,0,0,0
02 Mar 2013,Miami Heat,Memphis Grizzlies,98,91,1.29,3.78,1,0,0
02 Mar 2013,New Orleans Pelicans,Detroit Pistons,100,95,1.60,2.43,1,0,0
01 Mar 2013,Boston Celtics,Golden State Warriors,94,86,1.57,2.49,1,0,0
01 Mar 2013,Cleveland Cavaliers,Los Angeles Clippers,89,105,3.70,1.30,0,0,0
01 Mar 2013,Toronto Raptors,Indiana Pacers,81,93,2.10,1.77,0,0,0
01 Mar 2013,Orlando Magic,Houston Rockets,110,118,4.52,1.22,0,0,0
01 Mar 2013,Washington Wizards,New York Knicks,88,96,2.27,1.67,0,0,0
01 Mar 2013,Los Angeles Lakers,Minnesota Timberwolves,116,94,1.15,5.74,1,0,0
01 Mar 2013,Chicago Bulls,Philadelphia 76ers,93,82,1.32,3.56,1,0,0
28 Feb 2013,Indiana Pacers,Los Angeles Clippers,91,99,1.85,1.99,0,0,0
28 Feb 2013,Portland Trail Blazers,Denver Nuggets,109,111,2.14,1.75,0,0,0
28 Feb 2013,Utah Jazz,Atlanta Hawks,91,102,1.59,2.46,0,0,0
28 Feb 2013,San Antonio Spurs,Phoenix Suns,101,105,1.03,16.32,0,0,0
28 Feb 2013,Houston Rockets,Milwaukee Bucks,107,110,1.24,4.30,0,0,0
28 Feb 2013,Memphis Grizzlies,Dallas Mavericks,90,84,1.30,3.74,1,0,0
28 Feb 2013,New York Knicks,Golden State Warriors,109,105,1.30,3.69,1,0,0
28 Feb 2013,Oklahoma City Thunder,New Orleans Pelicans,119,74,1.04,13.36,1,0,0
27 Feb 2013,Cleveland Cavaliers,Toronto Raptors,103,92,2.63,1.52,1,0,0
27 Feb 2013,Orlando Magic,Sacramento Kings,101,125,1.81,2.04,0,0,0
27 Feb 2013,Washington Wizards,Detroit Pistons,95,96,1.34,3.41,0,0,0
27 Feb 2013,Los Angeles Clippers,Charlotte Hornets,106,84,1.03,16.71,1,0,0
27 Feb 2013,Phoenix Suns,Minnesota Timberwolves,84,83,1.84,2.00,1,0,0
27 Feb 2013,Dallas Mavericks,Milwaukee Bucks,90,95,1.46,2.83,0,0,0
27 Feb 2013,Chicago Bulls,Cleveland Cavaliers,98,101,1.24,4.36,0,0,0
27 Feb 2013,New Orleans Pelicans,Brooklyn Nets,97,101,1.73,2.17,0,0,0
26 Feb 2013,Miami Heat,Sacramento Kings,141,129,1.03,15.36,1,0,0
26 Feb 2013,Indiana Pacers,Golden State Warriors,108,97,1.25,4.14,1,0,0
26 Feb 2013,Philadelphia 76ers,Orlando Magic,84,98,1.20,4.79,0,0,0
26 Feb 2013,Denver Nuggets,Los Angeles Lakers,119,108,1.34,3.44,1,0,0
26 Feb 2013,Utah Jazz,Boston Celtics,107,110,1.30,3.72,0,0,0
25 Feb 2013,Detroit Pistons,Atlanta Hawks,103,114,2.43,1.60,0,0,0
25 Feb 2013,Toronto Raptors,Washington Wizards,84,90,1.42,2.96,0,0,0
25 Feb 2013,Oklahoma City Thunder,Chicago Bulls,102,72,1.20,4.94,1,0,0
25 Feb 2013,Portland Trail Blazers,Boston Celtics,92,86,1.79,2.07,1,0,0
25 Feb 2013,Phoenix Suns,San Antonio Spurs,87,97,4.79,1.21,0,0,0
24 Feb 2013,Brooklyn Nets,Memphis Grizzlies,72,76,2.23,1.70,0,0,0
24 Feb 2013,New York Knicks,Philadelphia 76ers,99,93,1.14,6.00,1,0,0
24 Feb 2013,Miami Heat,Cleveland Cavaliers,109,105,1.08,8.66,1,0,0
24 Feb 2013,New Orleans Pelicans,Sacramento Kings,110,95,1.32,3.55,1,0,0
24 Feb 2013,Minnesota Timberwolves,Golden State Warriors,99,100,2.11,1.76,0,0,0
24 Feb 2013,Dallas Mavericks,Los Angeles Lakers,99,103,1.66,2.29,0,0,0
24 Feb 2013,Los Angeles Clippers,Utah Jazz,107,94,1.18,5.29,1,0,0
24 Feb 2013,Milwaukee Bucks,Atlanta Hawks,102,103,1.54,2.58,0,0,0
23 Feb 2013,Detroit Pistons,Indiana Pacers,72,90,2.68,1.51,0,0,0
23 Feb 2013,Philadelphia 76ers,Miami Heat,90,114,4.39,1.23,0,0,0
23 Feb 2013,Charlotte Hornets,Denver Nuggets,99,113,5.43,1.17,0,0,0
23 Feb 2013,Orlando Magic,Cleveland Cavaliers,94,118,2.76,1.47,0,0,0
23 Feb 2013,Washington Wizards,Houston Rockets,105,103,2.02,1.83,1,0,0
23 Feb 2013,Golden State Warriors,San Antonio Spurs,107,101,2.48,1.58,1,0,0
23 Feb 2013,Los Angeles Lakers,Portland Trail Blazers,111,107,1.18,5.19,1,0,0
23 Feb 2013,Phoenix Suns,Boston Celtics,88,113,2.01,1.83,0,0,0
23 Feb 2013,Memphis Grizzlies,Orlando Magic,88,82,1.05,12.46,1,0,0
23 Feb 2013,New Orleans Pelicans,Dallas Mavericks,100,104,1.99,1.85,0,0,0
23 Feb 2013,Oklahoma City Thunder,Minnesota Timberwolves,127,111,1.05,12.07,1,0,0
22 Feb 2013,Brooklyn Nets,Houston Rockets,96,106,2.00,1.84,0,0,0
22 Feb 2013,Atlanta Hawks,Sacramento Kings,122,108,1.27,3.96,1,0,0
22 Feb 2013,Charlotte Hornets,Chicago Bulls,75,105,3.35,1.35,0,0,0
22 Feb 2013,Indiana Pacers,Detroit Pistons,114,82,1.19,5.06,1,0,0
22 Feb 2013,Toronto Raptors,New York Knicks,100,98,1.99,1.85,1,0,0
22 Feb 2013,Washington Wizards,Denver Nuggets,119,113,2.33,1.64,1,0,0
22 Feb 2013,Los Angeles Clippers,San Antonio Spurs,90,116,1.56,2.51,0,0,0
22 Feb 2013,Chicago Bulls,Miami Heat,67,86,2.41,1.61,0,0,0
21 Feb 2013,Golden State Warriors,Phoenix Suns,108,98,1.22,4.50,1,0,0
21 Feb 2013,Los Angeles Lakers,Boston Celtics,113,99,1.32,3.53,1,0,0
21 Feb 2013,Dallas Mavericks,Orlando Magic,111,96,1.11,7.06,1,0,0
21 Feb 2013,Atlanta Hawks,Miami Heat,90,103,2.96,1.42,0,0,0
21 Feb 2013,Cleveland Cavaliers,New Orleans Pelicans,105,100,1.64,2.35,1,0,0
21 Feb 2013,Houston Rockets,Oklahoma City Thunder,122,119,2.37,1.63,1,0,0
21 Feb 2013,Milwaukee Bucks,Brooklyn Nets,94,97,1.56,2.53,0,0,0
21 Feb 2013,Minnesota Timberwolves,Philadelphia 76ers,94,87,1.62,2.40,1,0,0
20 Feb 2013,Charlotte Hornets,Detroit Pistons,99,105,2.37,1.63,0,0,0
20 Feb 2013,Indiana Pacers,New York Knicks,125,91,1.60,2.43,1,0,0
20 Feb 2013,Toronto Raptors,Memphis Grizzlies,82,88,1.95,1.88,0,0,0
20 Feb 2013,Portland Trail Blazers,Phoenix Suns,98,102,1.38,3.20,0,0,0
20 Feb 2013,Sacramento Kings,San Antonio Spurs,102,108,4.92,1.20,0,0,0
20 Feb 2013,Denver Nuggets,Boston Celtics,97,90,1.22,4.54,1,0,0
20 Feb 2013,Utah Jazz,Golden State Warriors,115,101,1.62,2.37,1,0,0
20 Feb 2013,New Orleans Pelicans,Chicago Bulls,87,96,2.04,1.81,0,0,0
19 Feb 2013,Brooklyn Nets,Milwaukee Bucks,113,111,1.48,2.76,1,0,0
19 Feb 2013,Detroit Pistons,Memphis Grizzlies,91,105,2.26,1.68,0,0,0
19 Feb 2013,Orlando Magic,Charlotte Hornets,92,105,1.49,2.70,0,0,0
19 Feb 2013,Washington Wizards,Toronto Raptors,88,96,1.68,2.25,0,0,0
18 Feb 2013,West,East,143,138,1.73,2.18,1,1,0
16 Feb 2013,Team Chuck,Team Shaq,163,135,2.63,1.52,1,1,0
15 Feb 2013,Los Angeles Lakers,Los Angeles Clippers,101,125,2.48,1.58,0,0,0
15 Feb 2013,Oklahoma City Thunder,Miami Heat,100,110,1.48,2.75,0,0,0
14 Feb 2013,Los Angeles Clippers,Houston Rockets,106,96,1.15,5.83,1,0,0
14 Feb 2013,Dallas Mavericks,Sacramento Kings,123,100,1.15,5.83,1,0,0
14 Feb 2013,Milwaukee Bucks,Philadelphia 76ers,94,92,1.41,3.01,1,0,0
14 Feb 2013,Minnesota Timberwolves,Utah Jazz,93,97,1.76,2.12,0,0,0
14 Feb 2013,New Orleans Pelicans,Portland Trail Blazers,99,63,1.49,2.72,1,0,0
13 Feb 2013,Boston Celtics,Chicago Bulls,71,69,1.71,2.20,1,0,0
13 Feb 2013,Brooklyn Nets,Denver Nuggets,119,108,1.70,2.22,1,0,0
13 Feb 2013,Detroit Pistons,Washington Wizards,96,85,1.77,2.10,1,0,0
13 Feb 2013,New York Knicks,Toronto Raptors,88,92,1.24,4.30,0,0,0
13 Feb 2013,Cleveland Cavaliers,San Antonio Spurs,95,96,3.97,1.27,0,0,0
13 Feb 2013,Indiana Pacers,Charlotte Hornets,101,77,1.13,6.38,1,0,0
13 Feb 2013,Orlando Magic,Atlanta Hawks,76,108,2.19,1.72,0,0,0
13 Feb 2013,Golden State Warriors,Houston Rockets,107,116,1.54,2.58,0,0,0
13 Feb 2013,Los Angeles Lakers,Phoenix Suns,91,85,1.20,4.92,1,0,0
13 Feb 2013,Utah Jazz,Oklahoma City Thunder,109,94,3.07,1.40,1,0,0
13 Feb 2013,Memphis Grizzlies,Sacramento Kings,108,101,1.12,6.61,1,0,0
12 Feb 2013,Miami Heat,Portland Trail Blazers,117,104,1.11,7.25,1,0,0
12 Feb 2013,Toronto Raptors,Denver Nuggets,109,108,1.84,2.01,1,0,0
12 Feb 2013,Dallas Mavericks,Atlanta Hawks,101,105,1.45,2.86,0,0,0
12 Feb 2013,Chicago Bulls,San Antonio Spurs,89,103,1.61,2.40,0,0,0
12 Feb 2013,Milwaukee Bucks,Washington Wizards,90,102,1.55,2.55,0,0,0
11 Feb 2013,Detroit Pistons,New Orleans Pelicans,86,105,1.40,3.08,0,0,0
11 Feb 2013,Charlotte Hornets,Boston Celtics,94,91,2.64,1.52,1,0,0
11 Feb 2013,Cleveland Cavaliers,Minnesota Timberwolves,92,100,1.32,3.56,0,0,0
11 Feb 2013,Indiana Pacers,Brooklyn Nets,84,89,1.19,5.03,0,0,0
11 Feb 2013,Philadelphia 76ers,Los Angeles Clippers,90,107,2.65,1.51,0,0,0
11 Feb 2013,Sacramento Kings,Houston Rockets,117,111,3.24,1.37,1,0,0
11 Feb 2013,Brooklyn Nets,San Antonio Spurs,86,111,2.18,1.73,0,0,0
11 Feb 2013,Phoenix Suns,Oklahoma City Thunder,69,97,4.49,1.22,0,0,0
10 Feb 2013,Boston Celtics,Denver Nuggets,118,114,1.76,2.12,1,0,0
10 Feb 2013,Memphis Grizzlies,Minnesota Timberwolves,105,88,1.21,4.66,1,0,0
10 Feb 2013,Orlando Magic,Portland Trail Blazers,110,104,2.28,1.67,1,0,0
10 Feb 2013,Toronto Raptors,New Orleans Pelicans,102,89,1.58,2.46,1,0,0
10 Feb 2013,Miami Heat,Los Angeles Lakers,107,97,1.22,4.62,1,0,0
10 Feb 2013,New York Knicks,Los Angeles Clippers,88,102,1.60,2.44,0,0,0
10 Feb 2013,Sacramento Kings,Utah Jazz,120,109,1.85,1.99,1,0,0
10 Feb 2013,Dallas Mavericks,Golden State Warriors,116,91,1.43,2.93,1,0,0
10 Feb 2013,Milwaukee Bucks,Detroit Pistons,100,105,1.32,3.58,0,0,0
10 Feb 2013,Philadelphia 76ers,Charlotte Hornets,87,76,1.19,5.07,1,0,0
09 Feb 2013,Cleveland Cavaliers,Denver Nuggets,103,111,3.04,1.41,0,0,0
09 Feb 2013,Utah Jazz,Chicago Bulls,89,93,1.57,2.51,0,0,0
09 Feb 2013,Houston Rockets,Portland Trail Blazers,118,103,1.31,3.61,1,0,0
09 Feb 2013,Memphis Grizzlies,Golden State Warriors,99,93,1.61,2.40,1,0,0
09 Feb 2013,Miami Heat,Los Angeles Clippers,111,89,1.61,2.42,1,0,0
09 Feb 2013,Minnesota Timberwolves,New York Knicks,94,100,3.23,1.37,0,0,0
09 Feb 2013,Oklahoma City Thunder,Phoenix Suns,127,96,1.06,10.35,1,0,0
08 Feb 2013,Atlanta Hawks,New Orleans Pelicans,100,111,1.49,2.70,0,0,0
08 Feb 2013,Cleveland Cavaliers,Orlando Magic,119,108,1.32,3.54,1,0,0
08 Feb 2013,Detroit Pistons,San Antonio Spurs,119,109,2.83,1.46,1,0,0
08 Feb 2013,Charlotte Hornets,Los Angeles Lakers,93,100,3.22,1.37,0,0,0
08 Feb 2013,Indiana Pacers,Toronto Raptors,98,100,1.28,3.85,0,0,0
08 Feb 2013,Washington Wizards,Brooklyn Nets,89,74,1.84,1.99,1,0,0
08 Feb 2013,Denver Nuggets,Chicago Bulls,128,96,1.40,3.06,1,0,0
08 Feb 2013,Boston Celtics,Los Angeles Lakers,116,95,1.80,2.05,1,0,0
07 Feb 2013,Minnesota Timberwolves,San Antonio Spurs,94,104,2.69,1.50,0,0,0
07 Feb 2013,Utah Jazz,Milwaukee Bucks,100,86,1.43,2.94,1,0,0
07 Feb 2013,Dallas Mavericks,Portland Trail Blazers,105,99,1.50,2.68,1,0,0
07 Feb 2013,New Orleans Pelicans,Phoenix Suns,93,84,1.36,3.27,1,0,0
07 Feb 2013,Oklahoma City Thunder,Golden State Warriors,119,98,1.14,6.14,1,0,0
06 Feb 2013,Atlanta Hawks,Memphis Grizzlies,103,92,2.08,1.79,1,0,0
06 Feb 2013,Detroit Pistons,Brooklyn Nets,90,93,1.78,2.09,0,0,0
06 Feb 2013,Miami Heat,Houston Rockets,114,108,1.28,3.91,1,0,0
06 Feb 2013,Cleveland Cavaliers,Charlotte Hornets,122,95,1.40,3.06,1,0,0
06 Feb 2013,Orlando Magic,Los Angeles Clippers,76,86,2.79,1.47,0,0,0
06 Feb 2013,Philadelphia 76ers,Indiana Pacers,69,88,1.73,2.17,0,0,0
06 Feb 2013,Toronto Raptors,Boston Celtics,95,99,1.64,2.35,0,0,0
06 Feb 2013,Washington Wizards,New York Knicks,106,96,2.64,1.52,1,0,0
06 Feb 2013,Denver Nuggets,Milwaukee Bucks,112,104,1.32,3.55,1,0,0
06 Feb 2013,Memphis Grizzlies,Phoenix Suns,90,96,1.22,4.61,0,0,0
06 Feb 2013,Houston Rockets,Golden State Warriors,140,109,1.72,2.18,1,0,0
05 Feb 2013,Brooklyn Nets,Los Angeles Lakers,83,92,1.60,2.43,0,0,0
05 Feb 2013,Indiana Pacers,Atlanta Hawks,114,103,1.38,3.11,1,0,0
05 Feb 2013,Utah Jazz,Sacramento Kings,98,91,1.22,4.56,1,0,0
05 Feb 2013,Minnesota Timberwolves,Portland Trail Blazers,98,100,1.56,2.51,0,0,0
