Date,Home Team,Away Team,Home Score,Away Score,Home Odds,Away Odds,Who Won,Playoffs,Preseason
18 Mar 2015,Dallas Mavericks,Orlando Magic,107,102,1.08,8.68,1,0,0
18 Mar 2015,Milwaukee Bucks,San Antonio Spurs,103,114,3.07,1.40,0,0,0
18 Mar 2015,Oklahoma City Thunder,Boston Celtics,122,118,1.34,3.39,1,0,0
18 Mar 2015,Miami Heat,Portland Trail Blazers,108,104,2.19,1.71,1,0,0
18 Mar 2015,Toronto Raptors,Minnesota Timberwolves,105,100,1.14,6.21,1,0,0
18 Mar 2015,Cleveland Cavaliers,Brooklyn Nets,117,92,1.12,7.05,1,0,0
18 Mar 2015,Philadelphia 76ers,Detroit Pistons,94,83,1.90,1.94,1,0,0
18 Mar 2015,Los Angeles Clippers,Charlotte Hornets,99,92,1.17,5.46,1,0,0
17 Mar 2015,Houston Rockets,Orlando Magic,107,94,1.14,6.06,1,0,0
17 Mar 2015,New Orleans Pelicans,Milwaukee Bucks,85,84,1.32,3.54,1,0,0
17 Mar 2015,Detroit Pistons,Memphis Grizzlies,105,95,2.65,1.51,1,0,0
17 Mar 2015,New York Knicks,San Antonio Spurs,104,100,13.80,1.04,1,0,0
17 Mar 2015,Golden State Warriors,Los Angeles Lakers,108,105,1.02,18.51,1,0,0
17 Mar 2015,Sacramento Kings,Atlanta Hawks,103,110,2.62,1.53,0,0,0
17 Mar 2015,Utah Jazz,Charlotte Hornets,94,66,1.56,2.53,1,0,0
16 Mar 2015,Dallas Mavericks,Oklahoma City Thunder,119,115,1.41,3.04,1,0,0
16 Mar 2015,Memphis Grizzlies,Denver Nuggets,92,81,1.10,7.71,1,0,0
16 Mar 2015,Miami Heat,Cleveland Cavaliers,106,92,2.99,1.42,1,0,0
16 Mar 2015,Minnesota Timberwolves,Brooklyn Nets,106,122,2.65,1.51,0,0,0
16 Mar 2015,Boston Celtics,Philadelphia 76ers,108,89,1.24,4.29,1,0,0
16 Mar 2015,Indiana Pacers,Toronto Raptors,98,117,1.49,2.72,0,0,0
16 Mar 2015,Washington Wizards,Portland Trail Blazers,105,97,1.86,1.98,1,0,0
16 Mar 2015,Los Angeles Lakers,Atlanta Hawks,86,91,3.28,1.36,0,0,0
16 Mar 2015,Phoenix Suns,New York Knicks,102,89,1.12,6.75,1,0,0
15 Mar 2015,San Antonio Spurs,Minnesota Timberwolves,123,97,1.06,10.84,1,0,0
15 Mar 2015,Toronto Raptors,Portland Trail Blazers,97,113,1.82,2.04,0,0,0
15 Mar 2015,New Orleans Pelicans,Denver Nuggets,111,118,1.29,3.78,0,0,0
15 Mar 2015,Orlando Magic,Cleveland Cavaliers,108,123,5.49,1.16,0,0,0
15 Mar 2015,Los Angeles Clippers,Houston Rockets,98,100,1.51,2.68,0,0,0
15 Mar 2015,Oklahoma City Thunder,Chicago Bulls,109,100,1.31,3.65,1,0,0
15 Mar 2015,Golden State Warriors,New York Knicks,125,94,1.02,18.13,1,0,0
15 Mar 2015,Utah Jazz,Detroit Pistons,88,85,1.27,3.99,1,0,0
14 Mar 2015,Memphis Grizzlies,Milwaukee Bucks,96,83,1.35,3.35,1,0,0
14 Mar 2015,Philadelphia 76ers,Brooklyn Nets,87,94,3.30,1.36,0,0,0
14 Mar 2015,Indiana Pacers,Boston Celtics,89,93,1.24,4.22,0,0,0
14 Mar 2015,Washington Wizards,Sacramento Kings,113,97,1.17,5.30,1,0,0
14 Mar 2015,Phoenix Suns,Atlanta Hawks,87,96,3.20,1.38,0,0,0
14 Mar 2015,Portland Trail Blazers,Detroit Pistons,118,99,1.26,4.00,1,0,0
14 Mar 2015,Denver Nuggets,Golden State Warriors,114,103,1.68,2.25,1,0,0
13 Mar 2015,Dallas Mavericks,Los Angeles Clippers,129,99,1.74,2.17,1,0,0
13 Mar 2015,Oklahoma City Thunder,Minnesota Timberwolves,113,99,1.16,5.62,1,0,0
13 Mar 2015,Boston Celtics,Orlando Magic,95,88,1.47,2.79,1,0,0
13 Mar 2015,Toronto Raptors,Miami Heat,102,92,1.48,2.75,1,0,0
13 Mar 2015,Charlotte Hornets,Chicago Bulls,101,91,1.91,1.93,1,0,0
13 Mar 2015,Philadelphia 76ers,Sacramento Kings,114,107,2.60,1.53,1,0,0
13 Mar 2015,Los Angeles Lakers,New York Knicks,94,101,1.35,3.35,0,0,0
13 Mar 2015,San Antonio Spurs,Cleveland Cavaliers,125,128,2.01,1.84,0,0,0
13 Mar 2015,Utah Jazz,Houston Rockets,109,91,2.18,1.73,1,0,0
12 Mar 2015,Washington Wizards,Memphis Grizzlies,107,87,1.26,4.02,1,0,0
12 Mar 2015,Indiana Pacers,Milwaukee Bucks,109,103,1.33,3.49,1,0,0
12 Mar 2015,Golden State Warriors,Detroit Pistons,105,98,1.05,11.60,1,0,0
12 Mar 2015,Portland Trail Blazers,Houston Rockets,105,100,1.74,2.15,1,0,0
12 Mar 2015,Phoenix Suns,Minnesota Timberwolves,106,97,1.48,2.75,1,0,0
12 Mar 2015,Denver Nuggets,Atlanta Hawks,115,102,3.48,1.33,1,0,0
11 Mar 2015,Milwaukee Bucks,Orlando Magic,97,91,1.27,4.00,1,0,0
11 Mar 2015,Oklahoma City Thunder,Los Angeles Clippers,108,120,1.37,3.23,0,0,0
11 Mar 2015,Boston Celtics,Memphis Grizzlies,95,92,3.27,1.36,1,0,0
11 Mar 2015,Miami Heat,Brooklyn Nets,104,98,1.55,2.57,1,0,0
11 Mar 2015,Charlotte Hornets,Sacramento Kings,106,113,1.26,4.01,0,0,0
11 Mar 2015,Philadelphia 76ers,Chicago Bulls,95,104,3.24,1.37,0,0,0
11 Mar 2015,Los Angeles Lakers,Detroit Pistons,93,85,2.43,1.60,1,0,0
11 Mar 2015,Utah Jazz,New York Knicks,87,82,1.08,9.29,1,0,0
10 Mar 2015,Dallas Mavericks,Cleveland Cavaliers,94,127,2.55,1.55,0,0,0
10 Mar 2015,San Antonio Spurs,Toronto Raptors,117,107,1.33,3.49,1,0,0
10 Mar 2015,Brooklyn Nets,New Orleans Pelicans,91,111,1.70,2.23,0,0,0
10 Mar 2015,Indiana Pacers,Orlando Magic,118,86,1.25,4.13,1,0,0
10 Mar 2015,Los Angeles Clippers,Minnesota Timberwolves,89,76,1.30,3.74,1,0,0
10 Mar 2015,Phoenix Suns,Golden State Warriors,80,98,2.94,1.43,0,0,0
10 Mar 2015,Denver Nuggets,New York Knicks,106,78,1.18,5.27,1,0,0
09 Mar 2015,Chicago Bulls,Memphis Grizzlies,91,101,2.87,1.44,0,0,0
09 Mar 2015,Milwaukee Bucks,New Orleans Pelicans,103,114,2.05,1.81,0,0,0
09 Mar 2015,Atlanta Hawks,Sacramento Kings,130,105,1.13,6.57,1,0,0
09 Mar 2015,Miami Heat,Boston Celtics,90,100,1.72,2.20,0,0,0
09 Mar 2015,Charlotte Hornets,Washington Wizards,69,95,1.71,2.21,0,0,0
09 Mar 2015,Los Angeles Lakers,Dallas Mavericks,93,100,3.68,1.30,0,0,0
08 Mar 2015,Oklahoma City Thunder,Toronto Raptors,108,104,1.36,3.31,1,0,0
08 Mar 2015,Brooklyn Nets,Utah Jazz,88,95,1.78,2.08,0,0,0
08 Mar 2015,Detroit Pistons,Charlotte Hornets,101,108,1.97,1.87,0,0,0
08 Mar 2015,Orlando Magic,Boston Celtics,103,98,2.22,1.70,1,0,0
08 Mar 2015,Golden State Warriors,Los Angeles Clippers,106,98,1.24,4.33,1,0,0
08 Mar 2015,San Antonio Spurs,Chicago Bulls,116,105,1.19,4.95,1,0,0
08 Mar 2015,Denver Nuggets,Houston Rockets,100,114,2.50,1.57,0,0,0
08 Mar 2015,Milwaukee Bucks,Washington Wizards,91,85,1.53,2.61,1,0,0
08 Mar 2015,Minnesota Timberwolves,Portland Trail Blazers,121,113,2.85,1.45,1,0,0
07 Mar 2015,Cleveland Cavaliers,Phoenix Suns,89,79,1.14,6.10,1,0,0
07 Mar 2015,Miami Heat,Sacramento Kings,114,109,1.86,2.00,1,0,0
07 Mar 2015,New York Knicks,Indiana Pacers,86,92,4.44,1.22,0,0,0
07 Mar 2015,Philadelphia 76ers,Atlanta Hawks,92,84,3.79,1.29,1,0,0
07 Mar 2015,New Orleans Pelicans,Memphis Grizzlies,95,89,1.82,2.04,1,0,0
07 Mar 2015,Golden State Warriors,Dallas Mavericks,104,89,1.13,6.55,1,0,0
07 Mar 2015,San Antonio Spurs,Denver Nuggets,120,111,1.12,6.55,1,0,0
07 Mar 2015,Brooklyn Nets,Phoenix Suns,100,108,1.73,2.17,0,0,0
07 Mar 2015,Houston Rockets,Detroit Pistons,103,93,1.29,3.76,1,0,0
07 Mar 2015,Memphis Grizzlies,Los Angeles Lakers,97,90,1.12,6.69,1,0,0
07 Mar 2015,New Orleans Pelicans,Boston Celtics,98,104,1.33,3.49,0,0,0
06 Mar 2015,Atlanta Hawks,Cleveland Cavaliers,106,97,2.03,1.84,1,0,0
06 Mar 2015,Charlotte Hornets,Toronto Raptors,103,94,1.86,1.98,1,0,0
06 Mar 2015,Indiana Pacers,Chicago Bulls,98,84,1.43,2.94,1,0,0
06 Mar 2015,Washington Wizards,Miami Heat,99,97,1.45,2.88,1,0,0
06 Mar 2015,Orlando Magic,Sacramento Kings,119,114,2.35,1.63,1,0,0
06 Mar 2015,Philadelphia 76ers,Utah Jazz,83,89,3.59,1.31,0,0,0
06 Mar 2015,Portland Trail Blazers,Dallas Mavericks,94,75,1.67,2.28,1,0,0
06 Mar 2015,Chicago Bulls,Oklahoma City Thunder,108,105,2.03,1.84,1,0,0
05 Mar 2015,Golden State Warriors,Milwaukee Bucks,102,93,1.07,10.06,1,0,0
05 Mar 2015,Los Angeles Clippers,Portland Trail Blazers,93,98,1.98,1.86,0,0,0
05 Mar 2015,San Antonio Spurs,Sacramento Kings,112,85,1.15,5.81,1,0,0
05 Mar 2015,Houston Rockets,Memphis Grizzlies,100,102,1.63,2.36,0,0,0
05 Mar 2015,Miami Heat,Los Angeles Lakers,100,94,1.20,4.86,1,0,0
05 Mar 2015,Minnesota Timberwolves,Denver Nuggets,85,100,1.34,3.40,0,0,0
05 Mar 2015,New Orleans Pelicans,Detroit Pistons,88,85,1.48,2.75,1,0,0
05 Mar 2015,Oklahoma City Thunder,Philadelphia 76ers,123,118,1.04,12.89,1,0,0
04 Mar 2015,Boston Celtics,Utah Jazz,85,84,1.83,2.02,1,0,0
04 Mar 2015,Brooklyn Nets,Charlotte Hornets,91,115,1.44,2.90,0,0,0
04 Mar 2015,Toronto Raptors,Cleveland Cavaliers,112,120,2.76,1.48,0,0,0
04 Mar 2015,Indiana Pacers,New York Knicks,105,82,1.07,9.77,1,0,0
04 Mar 2015,Orlando Magic,Phoenix Suns,100,105,2.56,1.55,0,0,0
04 Mar 2015,Denver Nuggets,Milwaukee Bucks,106,95,2.88,1.44,1,0,0
04 Mar 2015,Chicago Bulls,Washington Wizards,97,92,2.01,1.84,1,0,0
04 Mar 2015,Memphis Grizzlies,Utah Jazz,82,93,1.31,3.60,0,0,0
03 Mar 2015,Atlanta Hawks,Houston Rockets,104,96,1.24,4.27,1,0,0
03 Mar 2015,Charlotte Hornets,Los Angeles Lakers,104,103,1.24,4.32,1,0,0
03 Mar 2015,Cleveland Cavaliers,Boston Celtics,110,79,1.13,6.62,1,0,0
03 Mar 2015,New York Knicks,Sacramento Kings,86,124,2.60,1.53,0,0,0
03 Mar 2015,Dallas Mavericks,New Orleans Pelicans,102,93,1.28,3.90,1,0,0
03 Mar 2015,Minnesota Timberwolves,Los Angeles Clippers,105,110,3.18,1.38,0,0,0
02 Mar 2015,Brooklyn Nets,Golden State Warriors,110,108,2.97,1.42,1,0,0
02 Mar 2015,Miami Heat,Phoenix Suns,115,98,1.78,2.09,1,0,0
02 Mar 2015,Philadelphia 76ers,Toronto Raptors,103,114,4.92,1.20,0,0,0
02 Mar 2015,Denver Nuggets,New Orleans Pelicans,92,99,2.60,1.53,0,0,0
01 Mar 2015,Los Angeles Lakers,Oklahoma City Thunder,101,108,2.50,1.58,0,0,0
01 Mar 2015,Boston Celtics,Golden State Warriors,101,106,4.28,1.23,0,0,0
01 Mar 2015,Indiana Pacers,Philadelphia 76ers,94,74,1.13,6.54,1,0,0
01 Mar 2015,Orlando Magic,Charlotte Hornets,83,98,2.02,1.83,0,0,0
01 Mar 2015,Sacramento Kings,Portland Trail Blazers,99,110,4.00,1.27,0,0,0
01 Mar 2015,Houston Rockets,Cleveland Cavaliers,105,103,1.94,1.91,1,0,0
01 Mar 2015,Chicago Bulls,Los Angeles Clippers,86,96,2.11,1.77,0,0,0
01 Mar 2015,Phoenix Suns,San Antonio Spurs,74,101,1.74,2.15,0,0,0
01 Mar 2015,Utah Jazz,Milwaukee Bucks,82,75,1.60,2.43,1,0,0
01 Mar 2015,Dallas Mavericks,Brooklyn Nets,94,104,1.26,3.99,0,0,0
01 Mar 2015,Minnesota Timberwolves,Memphis Grizzlies,97,101,3.01,1.42,0,0,0
28 Feb 2015,Miami Heat,Atlanta Hawks,91,93,2.18,1.72,0,0,0
28 Feb 2015,New York Knicks,Toronto Raptors,103,98,5.93,1.15,1,0,0
28 Feb 2015,Washington Wizards,Detroit Pistons,99,95,1.50,2.68,1,0,0
28 Feb 2015,Los Angeles Lakers,Milwaukee Bucks,101,93,3.20,1.38,1,0,0
28 Feb 2015,Portland Trail Blazers,Oklahoma City Thunder,115,112,1.41,3.02,1,0,0
28 Feb 2015,Sacramento Kings,San Antonio Spurs,96,107,4.90,1.20,0,0,0
28 Feb 2015,Denver Nuggets,Utah Jazz,82,104,2.63,1.52,0,0,0
28 Feb 2015,Memphis Grizzlies,Los Angeles Clippers,79,97,1.50,2.69,0,0,0
28 Feb 2015,New Orleans Pelicans,Miami Heat,104,102,2.11,1.77,1,0,0
28 Feb 2015,Chicago Bulls,Minnesota Timberwolves,96,89,1.47,2.79,1,0,0
28 Feb 2015,Houston Rockets,Brooklyn Nets,102,98,1.28,3.87,1,0,0
27 Feb 2015,Atlanta Hawks,Orlando Magic,95,88,1.13,6.31,1,0,0
27 Feb 2015,Boston Celtics,Charlotte Hornets,106,98,1.79,2.07,1,0,0
27 Feb 2015,Detroit Pistons,New York Knicks,115,121,1.07,9.53,0,0,0
27 Feb 2015,Toronto Raptors,Golden State Warriors,89,113,2.12,1.76,0,0,0
27 Feb 2015,Indiana Pacers,Cleveland Cavaliers,93,86,1.73,2.17,1,0,0
27 Feb 2015,Philadelphia 76ers,Washington Wizards,89,81,3.85,1.28,1,0,0
27 Feb 2015,Phoenix Suns,Oklahoma City Thunder,117,113,2.81,1.46,1,0,0
27 Feb 2015,Cleveland Cavaliers,Golden State Warriors,110,99,1.66,2.31,1,0,0
26 Feb 2015,Portland Trail Blazers,San Antonio Spurs,111,95,1.70,2.22,1,0,0
26 Feb 2015,Sacramento Kings,Memphis Grizzlies,102,90,3.39,1.34,1,0,0
26 Feb 2015,Denver Nuggets,Phoenix Suns,96,110,3.02,1.41,0,0,0
26 Feb 2015,Utah Jazz,Los Angeles Lakers,97,100,1.19,5.01,0,0,0
26 Feb 2015,Chicago Bulls,Charlotte Hornets,86,98,1.32,3.59,0,0,0
26 Feb 2015,Houston Rockets,Los Angeles Clippers,110,105,1.64,2.36,1,0,0
26 Feb 2015,Milwaukee Bucks,Philadelphia 76ers,104,88,1.16,5.66,1,0,0
26 Feb 2015,Minnesota Timberwolves,Washington Wizards,97,77,1.72,2.18,1,0,0
26 Feb 2015,New Orleans Pelicans,Brooklyn Nets,102,96,2.22,1.70,1,0,0
25 Feb 2015,Atlanta Hawks,Dallas Mavericks,104,87,1.22,4.49,1,0,0
25 Feb 2015,Boston Celtics,New York Knicks,115,94,1.14,6.08,1,0,0
25 Feb 2015,Orlando Magic,Miami Heat,90,93,2.44,1.59,0,0,0
25 Feb 2015,Dallas Mavericks,Toronto Raptors,99,92,1.52,2.63,1,0,0
25 Feb 2015,Oklahoma City Thunder,Indiana Pacers,105,92,1.30,3.72,1,0,0
24 Feb 2015,Detroit Pistons,Cleveland Cavaliers,93,102,3.40,1.34,0,0,0
24 Feb 2015,Washington Wizards,Golden State Warriors,107,114,3.35,1.35,0,0,0
24 Feb 2015,Los Angeles Clippers,Memphis Grizzlies,87,90,1.62,2.39,0,0,0
24 Feb 2015,Denver Nuggets,Brooklyn Nets,82,110,2.17,1.73,0,0,0
24 Feb 2015,Phoenix Suns,Boston Celtics,110,115,1.28,3.90,0,0,0
24 Feb 2015,Utah Jazz,San Antonio Spurs,90,81,2.98,1.42,1,0,0
24 Feb 2015,Chicago Bulls,Milwaukee Bucks,87,71,1.32,3.52,1,0,0
24 Feb 2015,Houston Rockets,Minnesota Timberwolves,113,102,1.25,4.13,1,0,0
24 Feb 2015,New Orleans Pelicans,Toronto Raptors,100,97,3.65,1.31,1,0,0
23 Feb 2015,Miami Heat,Philadelphia 76ers,119,108,1.13,6.51,1,0,0
23 Feb 2015,Los Angeles Lakers,Boston Celtics,118,111,2.34,1.64,1,0,0
23 Feb 2015,Portland Trail Blazers,Memphis Grizzlies,92,98,1.83,2.03,0,0,0
22 Feb 2015,Dallas Mavericks,Charlotte Hornets,92,81,1.19,4.98,1,0,0
22 Feb 2015,Oklahoma City Thunder,Denver Nuggets,119,94,1.23,4.38,1,0,0
22 Feb 2015,Indiana Pacers,Golden State Warriors,104,98,2.51,1.57,1,0,0
22 Feb 2015,Orlando Magic,Philadelphia 76ers,103,98,1.24,4.35,1,0,0
22 Feb 2015,Detroit Pistons,Washington Wizards,106,89,2.16,1.74,1,0,0
22 Feb 2015,Milwaukee Bucks,Atlanta Hawks,86,97,2.79,1.46,0,0,0
22 Feb 2015,New York Knicks,Cleveland Cavaliers,83,101,16.89,1.03,0,0,0
22 Feb 2015,Los Angeles Clippers,Sacramento Kings,126,99,1.17,5.26,1,0,0
22 Feb 2015,Chicago Bulls,Phoenix Suns,112,107,1.26,4.05,1,0,0
22 Feb 2015,Houston Rockets,Toronto Raptors,98,76,1.76,2.13,1,0,0
21 Feb 2015,Miami Heat,New Orleans Pelicans,91,105,1.74,2.16,0,0,0
21 Feb 2015,Charlotte Hornets,Oklahoma City Thunder,103,110,2.58,1.54,0,0,0
21 Feb 2015,Golden State Warriors,San Antonio Spurs,110,99,1.28,3.87,1,0,0
21 Feb 2015,Los Angeles Lakers,Brooklyn Nets,105,114,2.32,1.65,0,0,0
21 Feb 2015,Sacramento Kings,Boston Celtics,109,101,1.59,2.46,1,0,0
21 Feb 2015,Utah Jazz,Portland Trail Blazers,92,76,2.67,1.51,1,0,0
21 Feb 2015,Dallas Mavericks,Houston Rockets,111,100,1.71,2.20,1,0,0
21 Feb 2015,Milwaukee Bucks,Denver Nuggets,89,81,1.25,4.15,1,0,0
21 Feb 2015,Minnesota Timberwolves,Phoenix Suns,111,109,1.80,2.06,1,0,0
21 Feb 2015,Washington Wizards,Cleveland Cavaliers,89,127,2.35,1.64,0,0,0
20 Feb 2015,Atlanta Hawks,Toronto Raptors,80,105,1.44,2.90,0,0,0
20 Feb 2015,Detroit Pistons,Chicago Bulls,100,91,3.11,1.40,1,0,0
20 Feb 2015,New York Knicks,Miami Heat,87,111,3.60,1.31,0,0,0
20 Feb 2015,Orlando Magic,New Orleans Pelicans,95,84,2.95,1.43,1,0,0
20 Feb 2015,Philadelphia 76ers,Indiana Pacers,95,106,4.25,1.24,0,0,0
20 Feb 2015,Los Angeles Clippers,San Antonio Spurs,119,115,2.26,1.68,1,0,0
20 Feb 2015,Oklahoma City Thunder,Dallas Mavericks,104,89,1.47,2.77,1,0,0
16 Feb 2015,East,West,158,163,2.49,1.57,0,1,0
13 Feb 2015,Chicago Bulls,Cleveland Cavaliers,113,98,2.07,1.80,1,0,0
12 Feb 2015,Los Angeles Clippers,Houston Rockets,110,95,1.66,2.30,1,0,0
12 Feb 2015,Portland Trail Blazers,Los Angeles Lakers,102,86,1.06,10.63,1,0,0
12 Feb 2015,Dallas Mavericks,Utah Jazz,87,82,1.46,2.80,1,0,0
12 Feb 2015,Cleveland Cavaliers,Miami Heat,113,93,1.10,7.83,1,0,0
12 Feb 2015,Milwaukee Bucks,Sacramento Kings,111,103,1.18,5.20,1,0,0
12 Feb 2015,Minnesota Timberwolves,Golden State Warriors,91,94,4.82,1.20,0,0,0
12 Feb 2015,New Orleans Pelicans,Indiana Pacers,93,106,2.00,1.85,0,0,0
12 Feb 2015,Oklahoma City Thunder,Memphis Grizzlies,105,89,1.52,2.64,1,0,0
11 Feb 2015,Boston Celtics,Atlanta Hawks,89,88,3.48,1.33,1,0,0
11 Feb 2015,Detroit Pistons,San Antonio Spurs,87,104,3.27,1.37,0,0,0
11 Feb 2015,Toronto Raptors,Washington Wizards,95,93,1.49,2.72,1,0,0
11 Feb 2015,Orlando Magic,New York Knicks,89,83,1.41,3.02,1,0,0
11 Feb 2015,Los Angeles Lakers,Denver Nuggets,96,106,1.87,1.98,0,0,0
11 Feb 2015,Chicago Bulls,Sacramento Kings,104,86,1.15,5.98,1,0,0
11 Feb 2015,Memphis Grizzlies,Brooklyn Nets,95,86,1.09,8.39,1,0,0
11 Feb 2015,Phoenix Suns,Houston Rockets,118,127,1.73,2.18,0,0,0
10 Feb 2015,Charlotte Hornets,Detroit Pistons,78,106,1.79,2.09,0,0,0
10 Feb 2015,Denver Nuggets,Oklahoma City Thunder,114,124,3.26,1.37,0,0,0
10 Feb 2015,Dallas Mavericks,Los Angeles Clippers,98,115,1.25,4.18,0,0,0
10 Feb 2015,Milwaukee Bucks,Brooklyn Nets,103,97,1.47,2.78,1,0,0
10 Feb 2015,Minnesota Timberwolves,Atlanta Hawks,105,117,3.20,1.38,0,0,0
10 Feb 2015,New Orleans Pelicans,Utah Jazz,96,100,1.69,2.24,0,0,0
09 Feb 2015,Miami Heat,New York Knicks,109,95,1.50,2.69,1,0,0
09 Feb 2015,Indiana Pacers,San Antonio Spurs,93,95,2.62,1.53,0,0,0
09 Feb 2015,Philadelphia 76ers,Golden State Warriors,84,89,15.25,1.03,0,0,0
09 Feb 2015,Washington Wizards,Orlando Magic,96,80,1.16,5.74,1,0,0
09 Feb 2015,Sacramento Kings,Phoenix Suns,85,83,3.79,1.29,1,0,0
08 Feb 2015,Houston Rockets,Portland Trail Blazers,98,109,1.54,2.59,0,0,0
08 Feb 2015,Toronto Raptors,San Antonio Spurs,87,82,2.07,1.80,1,0,0
08 Feb 2015,Charlotte Hornets,Indiana Pacers,102,103,2.10,1.77,0,0,0
08 Feb 2015,Detroit Pistons,Minnesota Timberwolves,101,112,1.28,3.87,0,0,0
08 Feb 2015,Memphis Grizzlies,Atlanta Hawks,94,88,1.68,2.27,1,0,0
08 Feb 2015,Orlando Magic,Chicago Bulls,97,98,3.29,1.36,0,0,0
08 Feb 2015,Cleveland Cavaliers,Los Angeles Lakers,120,105,1.05,12.07,1,0,0
08 Feb 2015,Oklahoma City Thunder,Los Angeles Clippers,131,108,1.30,3.78,1,0,0
08 Feb 2015,Utah Jazz,Sacramento Kings,102,90,1.43,2.94,1,0,0
08 Feb 2015,Dallas Mavericks,Portland Trail Blazers,111,101,1.71,2.21,1,0,0
08 Feb 2015,Milwaukee Bucks,Boston Celtics,96,93,1.37,3.27,1,0,0
07 Feb 2015,New York Knicks,Golden State Warriors,92,106,13.19,1.04,0,0,0
07 Feb 2015,Philadelphia 76ers,Charlotte Hornets,89,81,4.03,1.26,1,0,0
07 Feb 2015,New Orleans Pelicans,Chicago Bulls,72,107,2.10,1.77,0,0,0
07 Feb 2015,Washington Wizards,Brooklyn Nets,114,77,1.37,3.23,1,0,0
07 Feb 2015,San Antonio Spurs,Miami Heat,98,85,1.09,8.23,1,0,0
07 Feb 2015,Phoenix Suns,Utah Jazz,100,93,1.46,2.80,1,0,0
07 Feb 2015,Houston Rockets,Milwaukee Bucks,117,111,1.47,2.79,1,0,0
07 Feb 2015,Minnesota Timberwolves,Memphis Grizzlies,90,89,4.25,1.24,1,0,0
07 Feb 2015,Oklahoma City Thunder,New Orleans Pelicans,113,116,1.37,3.22,0,0,0
06 Feb 2015,Atlanta Hawks,Golden State Warriors,124,116,2.11,1.77,1,0,0
06 Feb 2015,Boston Celtics,Philadelphia 76ers,107,96,1.25,4.16,1,0,0
06 Feb 2015,Detroit Pistons,Denver Nuggets,98,88,1.37,3.27,1,0,0
06 Feb 2015,Brooklyn Nets,New York Knicks,92,88,1.37,3.24,1,0,0
06 Feb 2015,Indiana Pacers,Cleveland Cavaliers,103,99,3.09,1.40,1,0,0
06 Feb 2015,Orlando Magic,Los Angeles Lakers,103,97,1.50,2.68,1,0,0
06 Feb 2015,Toronto Raptors,Los Angeles Clippers,123,107,1.96,1.88,1,0,0
06 Feb 2015,Portland Trail Blazers,Phoenix Suns,108,87,1.49,2.72,1,0,0
06 Feb 2015,Sacramento Kings,Dallas Mavericks,78,101,2.32,1.65,0,0,0
06 Feb 2015,Cleveland Cavaliers,Los Angeles Clippers,105,94,1.54,2.59,1,0,0
05 Feb 2015,Charlotte Hornets,Washington Wizards,94,87,2.09,1.78,1,0,0
05 Feb 2015,Golden State Warriors,Dallas Mavericks,128,114,1.26,4.04,1,0,0
05 Feb 2015,Utah Jazz,Memphis Grizzlies,90,100,3.29,1.36,0,0,0
05 Feb 2015,San Antonio Spurs,Orlando Magic,110,103,1.06,10.90,1,0,0
05 Feb 2015,Houston Rockets,Chicago Bulls,101,90,1.68,2.27,1,0,0
05 Feb 2015,Milwaukee Bucks,Los Angeles Lakers,113,105,1.21,4.65,1,0,0
05 Feb 2015,Minnesota Timberwolves,Miami Heat,102,101,1.80,2.07,1,0,0
05 Feb 2015,New Orleans Pelicans,Oklahoma City Thunder,91,102,1.58,2.48,0,0,0
04 Feb 2015,Atlanta Hawks,Washington Wizards,105,96,1.41,3.04,1,0,0
04 Feb 2015,Boston Celtics,Denver Nuggets,104,100,1.61,2.40,1,0,0
04 Feb 2015,Toronto Raptors,Brooklyn Nets,93,109,1.30,3.69,0,0,0
04 Feb 2015,Indiana Pacers,Detroit Pistons,114,109,1.55,2.57,1,0,0
04 Feb 2015,Portland Trail Blazers,Utah Jazz,103,102,1.24,4.23,1,0,0
04 Feb 2015,Sacramento Kings,Golden State Warriors,96,121,5.49,1.17,0,0,0
03 Feb 2015,Detroit Pistons,Miami Heat,108,91,1.58,2.48,1,0,0
03 Feb 2015,New York Knicks,Boston Celtics,97,108,1.95,1.89,0,0,0
03 Feb 2015,Philadelphia 76ers,Denver Nuggets,105,98,3.63,1.31,1,0,0
03 Feb 2015,Phoenix Suns,Memphis Grizzlies,101,102,2.22,1.70,0,0,0
03 Feb 2015,Dallas Mavericks,Minnesota Timberwolves,100,94,1.16,5.79,1,0,0
03 Feb 2015,New Orleans Pelicans,Atlanta Hawks,115,100,2.34,1.64,1,0,0
03 Feb 2015,Oklahoma City Thunder,Orlando Magic,104,97,1.15,5.95,1,0,0
02 Feb 2015,Brooklyn Nets,Los Angeles Clippers,102,100,4.24,1.24,1,0,0
02 Feb 2015,Toronto Raptors,Milwaukee Bucks,75,82,1.41,3.04,0,0,0
02 Feb 2015,Cleveland Cavaliers,Philadelphia 76ers,97,84,1.03,16.88,1,0,0
02 Feb 2015,Washington Wizards,Charlotte Hornets,88,92,1.27,3.90,0,0,0
01 Feb 2015,New York Knicks,Los Angeles Lakers,92,80,1.67,2.28,1,0,0
01 Feb 2015,Boston Celtics,Miami Heat,75,83,1.61,2.42,0,0,0
01 Feb 2015,Golden State Warriors,Phoenix Suns,106,87,1.16,5.59,1,0,0
01 Feb 2015,Denver Nuggets,Charlotte Hornets,86,104,1.51,2.66,0,0,0
01 Feb 2015,San Antonio Spurs,Los Angeles Clippers,85,105,1.48,2.75,0,0,0
