Date,Home Team,Away Team,Home Score,Away Score,Home Odds,Away Odds,Who Won,Playoffs,Preseason
20 Mar 2014,Houston Rockets,Minnesota Timberwolves,129,106,1.30,3.69,1,0,0
20 Mar 2014,Cleveland Cavaliers,Oklahoma City Thunder,95,102,5.03,1.19,0,0,0
20 Mar 2014,Los Angeles Lakers,San Antonio Spurs,109,125,9.46,1.07,0,0,0
20 Mar 2014,Phoenix Suns,Orlando Magic,109,93,1.10,7.91,1,0,0
20 Mar 2014,Denver Nuggets,Detroit Pistons,118,109,1.34,3.41,1,0,0
19 Mar 2014,Dallas Mavericks,Minnesota Timberwolves,122,123,1.46,2.81,0,0,0
19 Mar 2014,Memphis Grizzlies,Utah Jazz,96,86,1.11,7.24,1,0,0
19 Mar 2014,New Orleans Pelicans,Toronto Raptors,100,107,2.24,1.69,0,0,0
19 Mar 2014,New York Knicks,Indiana Pacers,92,86,2.01,1.82,1,0,0
19 Mar 2014,Boston Celtics,Miami Heat,101,96,2.66,1.51,1,0,0
19 Mar 2014,Brooklyn Nets,Charlotte Hornets,104,99,1.36,3.23,1,0,0
19 Mar 2014,Philadelphia 76ers,Chicago Bulls,94,102,8.51,1.09,0,0,0
19 Mar 2014,Golden State Warriors,Orlando Magic,103,89,1.09,8.78,1,0,0
19 Mar 2014,Portland Trail Blazers,Milwaukee Bucks,120,115,1.08,8.82,1,0,0
19 Mar 2014,Sacramento Kings,Washington Wizards,117,111,2.04,1.81,1,0,0
18 Mar 2014,Atlanta Hawks,Toronto Raptors,118,113,2.24,1.69,1,0,0
18 Mar 2014,Cleveland Cavaliers,Miami Heat,96,100,6.14,1.14,0,0,0
18 Mar 2014,Denver Nuggets,Los Angeles Clippers,110,100,2.60,1.53,1,0,0
17 Mar 2014,Dallas Mavericks,Boston Celtics,94,89,1.11,7.31,1,0,0
17 Mar 2014,Chicago Bulls,Oklahoma City Thunder,85,97,2.21,1.71,0,0,0
17 Mar 2014,Houston Rockets,Utah Jazz,124,86,1.07,9.97,1,0,0
17 Mar 2014,Brooklyn Nets,Phoenix Suns,108,95,1.59,2.45,1,0,0
17 Mar 2014,Charlotte Hornets,Atlanta Hawks,83,97,1.67,2.28,0,0,0
17 Mar 2014,Indiana Pacers,Philadelphia 76ers,99,90,1.02,20.21,1,0,0
17 Mar 2014,Los Angeles Clippers,Cleveland Cavaliers,102,80,1.13,6.59,1,0,0
17 Mar 2014,Portland Trail Blazers,Golden State Warriors,112,113,2.13,1.75,0,0,0
16 Mar 2014,Minnesota Timberwolves,Sacramento Kings,104,102,1.20,4.92,1,0,0
16 Mar 2014,Oklahoma City Thunder,Dallas Mavericks,86,109,1.31,3.58,0,0,0
16 Mar 2014,San Antonio Spurs,Utah Jazz,122,104,1.03,15.00,1,0,0
16 Mar 2014,New Orleans Pelicans,Boston Celtics,121,120,1.42,2.99,1,0,0
16 Mar 2014,Miami Heat,Houston Rockets,113,104,1.42,2.99,1,0,0
16 Mar 2014,Milwaukee Bucks,Charlotte Hornets,92,101,3.10,1.39,0,0,0
16 Mar 2014,Toronto Raptors,Phoenix Suns,113,121,1.54,2.60,0,0,0
15 Mar 2014,Chicago Bulls,Sacramento Kings,94,87,1.25,4.17,1,0,0
15 Mar 2014,Atlanta Hawks,Denver Nuggets,97,92,1.43,2.91,1,0,0
15 Mar 2014,Detroit Pistons,Indiana Pacers,104,112,2.83,1.46,0,0,0
15 Mar 2014,Philadelphia 76ers,Memphis Grizzlies,77,103,10.89,1.06,0,0,0
15 Mar 2014,Washington Wizards,Brooklyn Nets,101,94,2.23,1.70,1,0,0
15 Mar 2014,New York Knicks,Milwaukee Bucks,115,94,1.16,5.75,1,0,0
15 Mar 2014,Golden State Warriors,Cleveland Cavaliers,94,103,1.21,4.67,0,0,0
15 Mar 2014,Utah Jazz,Los Angeles Clippers,87,96,4.78,1.20,0,0,0
14 Mar 2014,San Antonio Spurs,Los Angeles Lakers,119,85,1.02,18.86,1,0,0
14 Mar 2014,New Orleans Pelicans,Portland Trail Blazers,103,111,2.14,1.74,0,0,0
14 Mar 2014,Boston Celtics,Phoenix Suns,80,87,2.55,1.55,0,0,0
14 Mar 2014,Miami Heat,Denver Nuggets,107,111,1.14,6.17,0,0,0
14 Mar 2014,Charlotte Hornets,Minnesota Timberwolves,105,93,2.20,1.71,1,0,0
14 Mar 2014,Orlando Magic,Washington Wizards,101,105,2.79,1.47,0,0,0
14 Mar 2014,Philadelphia 76ers,Indiana Pacers,94,101,15.07,1.03,0,0,0
14 Mar 2014,Toronto Raptors,Memphis Grizzlies,99,86,1.93,1.90,1,0,0
14 Mar 2014,Oklahoma City Thunder,Los Angeles Lakers,131,102,1.03,15.43,1,0,0
13 Mar 2014,Atlanta Hawks,Milwaukee Bucks,102,97,1.23,4.38,1,0,0
13 Mar 2014,Chicago Bulls,Houston Rockets,111,87,2.40,1.61,1,0,0
13 Mar 2014,Los Angeles Clippers,Golden State Warriors,111,98,1.33,3.51,1,0,0
13 Mar 2014,Phoenix Suns,Cleveland Cavaliers,101,110,1.26,4.10,0,0,0
13 Mar 2014,San Antonio Spurs,Portland Trail Blazers,103,90,1.27,3.98,1,0,0
13 Mar 2014,Utah Jazz,Dallas Mavericks,101,108,2.64,1.51,0,0,0
12 Mar 2014,New Orleans Pelicans,Memphis Grizzlies,88,90,2.97,1.42,0,0,0
12 Mar 2014,Boston Celtics,New York Knicks,92,116,2.53,1.56,0,0,0
12 Mar 2014,Miami Heat,Brooklyn Nets,95,96,1.20,4.93,0,0,0
12 Mar 2014,Orlando Magic,Denver Nuggets,112,120,2.24,1.69,0,0,0
12 Mar 2014,Philadelphia 76ers,Sacramento Kings,98,115,4.95,1.19,0,0,0
12 Mar 2014,Toronto Raptors,Detroit Pistons,101,87,1.22,4.59,1,0,0
12 Mar 2014,Washington Wizards,Charlotte Hornets,85,98,1.41,3.02,0,0,0
12 Mar 2014,Golden State Warriors,Dallas Mavericks,108,85,1.44,2.89,1,0,0
11 Mar 2014,Chicago Bulls,San Antonio Spurs,96,104,2.75,1.48,0,0,0
11 Mar 2014,Memphis Grizzlies,Portland Trail Blazers,109,99,1.68,2.27,1,0,0
11 Mar 2014,Minnesota Timberwolves,Milwaukee Bucks,112,101,1.04,14.36,1,0,0
11 Mar 2014,Oklahoma City Thunder,Houston Rockets,106,98,1.51,2.65,1,0,0
11 Mar 2014,Detroit Pistons,Sacramento Kings,99,89,1.67,2.27,1,0,0
11 Mar 2014,Indiana Pacers,Boston Celtics,94,83,1.11,7.39,1,0,0
11 Mar 2014,Los Angeles Clippers,Phoenix Suns,112,105,1.16,5.75,1,0,0
11 Mar 2014,Utah Jazz,Atlanta Hawks,110,112,2.19,1.72,0,0,0
10 Mar 2014,Milwaukee Bucks,Orlando Magic,105,98,1.95,1.87,1,0,0
10 Mar 2014,Brooklyn Nets,Toronto Raptors,101,97,1.67,2.28,1,0,0
10 Mar 2014,Miami Heat,Washington Wizards,99,90,1.25,4.13,1,0,0
10 Mar 2014,New York Knicks,Philadelphia 76ers,123,110,1.04,14.21,1,0,0
10 Mar 2014,Charlotte Hornets,Denver Nuggets,105,98,1.46,2.83,1,0,0
10 Mar 2014,Golden State Warriors,Phoenix Suns,113,107,1.20,4.97,1,0,0
09 Mar 2014,Dallas Mavericks,Indiana Pacers,105,94,2.03,1.81,1,0,0
09 Mar 2014,Houston Rockets,Portland Trail Blazers,118,113,1.37,3.22,1,0,0
09 Mar 2014,Minnesota Timberwolves,Toronto Raptors,104,111,1.43,2.91,0,0,0
09 Mar 2014,Boston Celtics,Detroit Pistons,118,111,1.88,1.94,1,0,0
09 Mar 2014,Brooklyn Nets,Sacramento Kings,104,89,1.33,3.45,1,0,0
09 Mar 2014,New Orleans Pelicans,Denver Nuggets,111,107,1.66,2.31,1,0,0
09 Mar 2014,Los Angeles Lakers,Oklahoma City Thunder,114,110,8.21,1.09,1,0,0
09 Mar 2014,Chicago Bulls,Miami Heat,95,88,2.68,1.50,1,0,0
09 Mar 2014,Los Angeles Clippers,Atlanta Hawks,109,108,1.03,14.43,1,0,0
09 Mar 2014,Milwaukee Bucks,Washington Wizards,107,114,4.02,1.27,0,0,0
09 Mar 2014,San Antonio Spurs,Orlando Magic,121,112,1.03,16.57,1,0,0
09 Mar 2014,Memphis Grizzlies,Charlotte Hornets,111,89,1.21,4.66,1,0,0
08 Mar 2014,Cleveland Cavaliers,New York Knicks,97,107,1.91,1.92,0,0,0
08 Mar 2014,Philadelphia 76ers,Utah Jazz,92,104,3.45,1.33,0,0,0
08 Mar 2014,Golden State Warriors,Atlanta Hawks,111,97,1.21,4.64,1,0,0
08 Mar 2014,Houston Rockets,Indiana Pacers,112,86,1.48,2.75,1,0,0
08 Mar 2014,Denver Nuggets,Los Angeles Lakers,134,126,1.18,5.20,1,0,0
08 Mar 2014,Dallas Mavericks,Portland Trail Blazers,103,98,1.72,2.18,1,0,0
08 Mar 2014,Minnesota Timberwolves,Detroit Pistons,114,101,1.19,4.96,1,0,0
08 Mar 2014,New Orleans Pelicans,Milwaukee Bucks,112,104,1.28,3.91,1,0,0
07 Mar 2014,Boston Celtics,Brooklyn Nets,91,84,2.78,1.47,1,0,0
07 Mar 2014,New York Knicks,Utah Jazz,108,81,1.33,3.49,1,0,0
07 Mar 2014,Charlotte Hornets,Cleveland Cavaliers,101,92,1.50,2.68,1,0,0
07 Mar 2014,Chicago Bulls,Memphis Grizzlies,77,85,1.90,1.93,0,0,0
07 Mar 2014,Toronto Raptors,Sacramento Kings,99,87,1.33,3.43,1,0,0
07 Mar 2014,Los Angeles Lakers,Los Angeles Clippers,94,142,6.23,1.14,0,0,0
07 Mar 2014,Phoenix Suns,Oklahoma City Thunder,128,122,3.07,1.40,1,0,0
07 Mar 2014,San Antonio Spurs,Miami Heat,111,87,1.63,2.35,1,0,0
06 Mar 2014,Portland Trail Blazers,Atlanta Hawks,102,78,1.18,5.22,1,0,0
06 Mar 2014,Denver Nuggets,Dallas Mavericks,115,110,2.69,1.50,1,0,0
06 Mar 2014,Milwaukee Bucks,Sacramento Kings,102,116,2.38,1.62,0,0,0
06 Mar 2014,Minnesota Timberwolves,New York Knicks,106,118,1.23,4.43,0,0,0
05 Mar 2014,Boston Celtics,Golden State Warriors,88,108,2.72,1.49,0,0,0
05 Mar 2014,Brooklyn Nets,Memphis Grizzlies,103,94,1.87,1.96,1,0,0
05 Mar 2014,Detroit Pistons,Chicago Bulls,94,105,2.54,1.55,0,0,0
05 Mar 2014,Charlotte Hornets,Indiana Pacers,109,87,2.74,1.48,1,0,0
05 Mar 2014,Orlando Magic,Houston Rockets,89,101,4.10,1.26,0,0,0
05 Mar 2014,Washington Wizards,Utah Jazz,104,91,1.27,3.99,1,0,0
05 Mar 2014,Los Angeles Lakers,New Orleans Pelicans,125,132,1.66,2.29,0,0,0
05 Mar 2014,Phoenix Suns,Los Angeles Clippers,96,104,2.60,1.53,0,0,0
05 Mar 2014,Houston Rockets,Miami Heat,106,103,1.81,2.03,1,0,0
05 Mar 2014,Oklahoma City Thunder,Philadelphia 76ers,125,92,1.01,25.86,1,0,0
04 Mar 2014,Cleveland Cavaliers,San Antonio Spurs,101,122,3.67,1.30,0,0,0
04 Mar 2014,Indiana Pacers,Golden State Warriors,96,98,1.47,2.78,0,0,0
04 Mar 2014,Portland Trail Blazers,Los Angeles Lakers,106,107,1.10,7.64,0,0,0
04 Mar 2014,Sacramento Kings,New Orleans Pelicans,96,89,1.52,2.62,1,0,0
04 Mar 2014,Denver Nuggets,Minnesota Timberwolves,128,132,2.95,1.43,0,0,0
04 Mar 2014,Milwaukee Bucks,Utah Jazz,114,88,1.93,1.90,1,0,0
03 Mar 2014,Brooklyn Nets,Chicago Bulls,96,80,1.62,2.37,1,0,0
03 Mar 2014,Detroit Pistons,New York Knicks,96,85,1.57,2.50,1,0,0
03 Mar 2014,Miami Heat,Charlotte Hornets,124,107,1.11,7.35,1,0,0
03 Mar 2014,Washington Wizards,Memphis Grizzlies,104,110,2.10,1.77,0,0,0
03 Mar 2014,Phoenix Suns,Atlanta Hawks,129,120,1.27,3.92,1,0,0
02 Mar 2014,Oklahoma City Thunder,Charlotte Hornets,116,99,1.15,6.05,1,0,0
02 Mar 2014,San Antonio Spurs,Dallas Mavericks,112,106,1.36,3.30,1,0,0
02 Mar 2014,Indiana Pacers,Utah Jazz,94,91,1.12,6.85,1,0,0
02 Mar 2014,Orlando Magic,Philadelphia 76ers,92,81,1.15,5.88,1,0,0
02 Mar 2014,Toronto Raptors,Golden State Warriors,104,98,2.19,1.72,1,0,0
02 Mar 2014,Chicago Bulls,New York Knicks,109,90,1.35,3.37,1,0,0
02 Mar 2014,Los Angeles Clippers,New Orleans Pelicans,108,76,1.11,7.27,1,0,0
02 Mar 2014,Portland Trail Blazers,Denver Nuggets,102,96,1.13,6.82,1,0,0
02 Mar 2014,Sacramento Kings,Minnesota Timberwolves,97,108,2.65,1.51,0,0,0
02 Mar 2014,Memphis Grizzlies,Cleveland Cavaliers,110,96,1.20,4.71,1,0,0
02 Mar 2014,Milwaukee Bucks,Brooklyn Nets,98,107,3.22,1.37,0,0,0
02 Mar 2014,Boston Celtics,Indiana Pacers,97,102,3.85,1.28,0,0,0
02 Mar 2014,Houston Rockets,Detroit Pistons,118,110,1.16,5.81,1,0,0
01 Mar 2014,Miami Heat,Orlando Magic,112,98,1.05,12.36,1,0,0
01 Mar 2014,Philadelphia 76ers,Washington Wizards,103,122,6.62,1.13,0,0,0
01 Mar 2014,Los Angeles Lakers,Sacramento Kings,126,122,1.74,2.16,1,0,0
01 Mar 2014,Phoenix Suns,New Orleans Pelicans,116,104,1.33,3.43,1,0,0
01 Mar 2014,Dallas Mavericks,Chicago Bulls,91,100,1.54,2.57,0,0,0
01 Mar 2014,San Antonio Spurs,Charlotte Hornets,92,82,1.21,4.59,1,0,0
01 Mar 2014,New York Knicks,Golden State Warriors,103,126,2.98,1.42,0,0,0
01 Mar 2014,Oklahoma City Thunder,Memphis Grizzlies,113,107,1.36,3.29,1,0,0
28 Feb 2014,Cleveland Cavaliers,Utah Jazz,99,79,1.55,2.53,1,0,0
28 Feb 2014,Denver Nuggets,Brooklyn Nets,89,112,2.16,1.73,0,0,0
28 Feb 2014,Miami Heat,New York Knicks,108,82,1.22,4.48,1,0,0
27 Feb 2014,Indiana Pacers,Milwaukee Bucks,101,96,1.03,14.64,1,0,0
27 Feb 2014,Toronto Raptors,Washington Wizards,129,134,1.51,2.65,0,0,0
27 Feb 2014,Los Angeles Clippers,Houston Rockets,101,93,1.48,2.73,1,0,0
27 Feb 2014,Portland Trail Blazers,Brooklyn Nets,124,80,1.81,2.05,1,0,0
27 Feb 2014,Utah Jazz,Phoenix Suns,109,86,1.74,2.15,1,0,0
27 Feb 2014,San Antonio Spurs,Detroit Pistons,120,110,1.15,5.93,1,0,0
27 Feb 2014,Chicago Bulls,Golden State Warriors,103,83,2.40,1.61,1,0,0
27 Feb 2014,Dallas Mavericks,New Orleans Pelicans,108,89,1.33,3.49,1,0,0
27 Feb 2014,Memphis Grizzlies,Los Angeles Lakers,108,103,1.12,6.96,1,0,0
27 Feb 2014,Oklahoma City Thunder,Cleveland Cavaliers,104,114,1.04,14.11,0,0,0
26 Feb 2014,Boston Celtics,Atlanta Hawks,115,104,1.67,2.28,1,0,0
26 Feb 2014,Philadelphia 76ers,Orlando Magic,90,101,2.51,1.57,0,0,0
26 Feb 2014,Sacramento Kings,Houston Rockets,103,129,2.60,1.53,0,0,0
26 Feb 2014,Denver Nuggets,Portland Trail Blazers,95,100,2.27,1.67,0,0,0
26 Feb 2014,Phoenix Suns,Minnesota Timberwolves,101,110,1.56,2.53,0,0,0
25 Feb 2014,Atlanta Hawks,Chicago Bulls,103,107,2.16,1.73,0,0,0
25 Feb 2014,Cleveland Cavaliers,Toronto Raptors,93,99,2.48,1.58,0,0,0
25 Feb 2014,Indiana Pacers,Los Angeles Lakers,118,98,1.06,10.14,1,0,0
25 Feb 2014,Washington Wizards,Orlando Magic,115,106,1.20,4.85,1,0,0
25 Feb 2014,Utah Jazz,Boston Celtics,110,98,1.54,2.57,1,0,0
25 Feb 2014,New Orleans Pelicans,Los Angeles Clippers,110,123,2.65,1.51,0,0,0
24 Feb 2014,Detroit Pistons,Golden State Warriors,96,104,2.45,1.58,0,0,0
24 Feb 2014,New York Knicks,Dallas Mavericks,108,110,2.26,1.68,0,0,0
24 Feb 2014,Philadelphia 76ers,Milwaukee Bucks,110,130,2.26,1.68,0,0,0
24 Feb 2014,Los Angeles Lakers,Brooklyn Nets,102,108,2.26,1.67,0,0,0
24 Feb 2014,Phoenix Suns,Houston Rockets,112,115,2.01,1.83,0,0,0
24 Feb 2014,Portland Trail Blazers,Minnesota Timberwolves,108,97,1.59,2.46,1,0,0
24 Feb 2014,Denver Nuggets,Sacramento Kings,95,109,1.45,2.86,0,0,0
23 Feb 2014,Cleveland Cavaliers,Washington Wizards,83,96,2.03,1.81,0,0,0
23 Feb 2014,Toronto Raptors,Orlando Magic,105,90,1.13,6.47,1,0,0
23 Feb 2014,Miami Heat,Chicago Bulls,93,79,1.45,2.88,1,0,0
23 Feb 2014,Oklahoma City Thunder,Los Angeles Clippers,117,125,1.44,2.90,0,0,0
23 Feb 2014,Golden State Warriors,Brooklyn Nets,93,86,1.48,2.73,1,0,0
23 Feb 2014,Sacramento Kings,Boston Celtics,105,98,1.26,4.05,1,0,0
23 Feb 2014,Utah Jazz,Minnesota Timberwolves,104,121,2.71,1.49,0,0,0
23 Feb 2014,Milwaukee Bucks,Indiana Pacers,100,110,7.70,1.10,0,0,0
22 Feb 2014,Atlanta Hawks,New York Knicks,107,98,1.79,2.08,1,0,0
22 Feb 2014,Detroit Pistons,Dallas Mavericks,102,113,2.37,1.62,0,0,0
22 Feb 2014,Charlotte Hornets,Memphis Grizzlies,92,89,2.28,1.67,1,0,0
22 Feb 2014,Washington Wizards,New Orleans Pelicans,94,93,1.37,3.22,1,0,0
22 Feb 2014,Los Angeles Lakers,Boston Celtics,101,92,1.84,1.99,1,0,0
22 Feb 2014,Portland Trail Blazers,Utah Jazz,102,94,1.23,4.43,1,0,0
22 Feb 2014,Phoenix Suns,San Antonio Spurs,106,85,2.03,1.81,1,0,0
22 Feb 2014,Chicago Bulls,Denver Nuggets,117,89,1.31,3.63,1,0,0
22 Feb 2014,Memphis Grizzlies,Los Angeles Clippers,102,96,2.09,1.77,1,0,0
21 Feb 2014,Detroit Pistons,Atlanta Hawks,115,107,1.56,2.52,1,0,0
21 Feb 2014,Charlotte Hornets,New Orleans Pelicans,90,87,1.65,2.32,1,0,0
21 Feb 2014,Orlando Magic,New York Knicks,129,121,2.43,1.60,1,0,0
21 Feb 2014,Philadelphia 76ers,Dallas Mavericks,112,124,9.82,1.07,0,0,0
21 Feb 2014,Toronto Raptors,Cleveland Cavaliers,98,91,1.25,4.15,1,0,0
21 Feb 2014,Golden State Warriors,Houston Rockets,102,99,2.02,1.82,1,0,0
21 Feb 2014,Milwaukee Bucks,Denver Nuggets,90,101,2.80,1.47,0,0,0
21 Feb 2014,Oklahoma City Thunder,Miami Heat,81,103,1.68,2.26,0,0,0
20 Feb 2014,Los Angeles Lakers,Houston Rockets,108,134,4.17,1.25,0,0,0
20 Feb 2014,Portland Trail Blazers,San Antonio Spurs,109,111,1.71,2.20,0,0,0
20 Feb 2014,Sacramento Kings,Golden State Warriors,92,101,2.71,1.49,0,0,0
20 Feb 2014,Phoenix Suns,Boston Celtics,100,94,1.41,3.04,1,0,0
20 Feb 2014,Utah Jazz,Brooklyn Nets,99,105,2.46,1.59,0,0,0
20 Feb 2014,Minnesota Timberwolves,Indiana Pacers,104,91,2.35,1.64,1,0,0
20 Feb 2014,New Orleans Pelicans,New York Knicks,91,98,1.61,2.42,0,0,0
19 Feb 2014,Atlanta Hawks,Washington Wizards,97,114,1.85,1.98,0,0,0
19 Feb 2014,Charlotte Hornets,Detroit Pistons,116,98,1.70,2.22,1,0,0
19 Feb 2014,Cleveland Cavaliers,Orlando Magic,101,93,1.45,2.86,1,0,0
19 Feb 2014,Toronto Raptors,Chicago Bulls,92,94,1.64,2.33,0,0,0
19 Feb 2014,Los Angeles Clippers,San Antonio Spurs,103,113,1.39,3.10,0,0,0
19 Feb 2014,Denver Nuggets,Phoenix Suns,107,112,2.16,1.73,0,0,0
19 Feb 2014,Dallas Mavericks,Miami Heat,106,117,2.17,1.73,0,0,0
19 Feb 2014,Memphis Grizzlies,New York Knicks,98,93,1.44,2.90,1,0,0
19 Feb 2014,Milwaukee Bucks,Orlando Magic,104,100,2.29,1.66,1,0,0
18 Feb 2014,Detroit Pistons,Charlotte Hornets,96,108,1.52,2.65,0,0,0
18 Feb 2014,Indiana Pacers,Atlanta Hawks,108,98,1.16,5.64,1,0,0
18 Feb 2014,Philadelphia 76ers,Cleveland Cavaliers,85,114,2.54,1.56,0,0,0
18 Feb 2014,Washington Wizards,Toronto Raptors,93,103,1.68,2.25,0,0,0
17 Feb 2014,East,West,163,155,2.35,1.63,1,1,0
14 Feb 2014,Los Angeles Lakers,Oklahoma City Thunder,103,107,6.15,1.14,0,0,0
14 Feb 2014,Chicago Bulls,Brooklyn Nets,92,76,1.61,2.39,1,0,0
13 Feb 2014,Golden State Warriors,Miami Heat,110,111,1.93,1.90,0,0,0
13 Feb 2014,Los Angeles Clippers,Portland Trail Blazers,122,117,1.21,4.70,1,0,0
13 Feb 2014,Utah Jazz,Philadelphia 76ers,105,100,1.27,3.94,1,0,0
13 Feb 2014,Houston Rockets,Washington Wizards,113,112,1.22,4.55,1,0,0
13 Feb 2014,Milwaukee Bucks,New Orleans Pelicans,98,102,3.97,1.27,0,0,0
13 Feb 2014,Minnesota Timberwolves,Denver Nuggets,117,90,1.35,3.34,1,0,0
12 Feb 2014,Boston Celtics,San Antonio Spurs,92,104,2.44,1.59,0,0,0
12 Feb 2014,Brooklyn Nets,Charlotte Hornets,105,89,1.30,3.64,1,0,0
12 Feb 2014,Detroit Pistons,Cleveland Cavaliers,89,93,1.27,3.92,0,0,0
12 Feb 2014,New York Knicks,Sacramento Kings,101,106,1.39,3.11,0,0,0
12 Feb 2014,Indiana Pacers,Dallas Mavericks,73,81,1.20,4.82,0,0,0
12 Feb 2014,Orlando Magic,Memphis Grizzlies,81,86,2.06,1.79,0,0,0
12 Feb 2014,Toronto Raptors,Atlanta Hawks,104,83,1.37,3.25,1,0,0
12 Feb 2014,Los Angeles Lakers,Utah Jazz,79,96,1.75,2.12,0,0,0
12 Feb 2014,Portland Trail Blazers,Oklahoma City Thunder,95,98,1.90,1.92,0,0,0
12 Feb 2014,Phoenix Suns,Miami Heat,97,103,2.31,1.65,0,0,0
12 Feb 2014,Chicago Bulls,Atlanta Hawks,100,85,1.83,2.01,1,0,0
12 Feb 2014,Memphis Grizzlies,Washington Wizards,92,89,1.54,2.56,1,0,0
11 Feb 2014,Charlotte Hornets,Dallas Mavericks,114,89,2.47,1.58,1,0,0
11 Feb 2014,Cleveland Cavaliers,Sacramento Kings,109,99,2.04,1.81,1,0,0
11 Feb 2014,Golden State Warriors,Philadelphia 76ers,123,80,1.04,13.43,1,0,0
11 Feb 2014,Milwaukee Bucks,Boston Celtics,86,102,1.89,1.95,0,0,0
11 Feb 2014,Minnesota Timberwolves,Houston Rockets,89,107,2.63,1.53,0,0,0
10 Feb 2014,Detroit Pistons,San Antonio Spurs,109,100,2.39,1.61,1,0,0
10 Feb 2014,Indiana Pacers,Denver Nuggets,119,80,1.14,6.05,1,0,0
10 Feb 2014,Toronto Raptors,New Orleans Pelicans,108,101,1.33,3.48,1,0,0
10 Feb 2014,Los Angeles Clippers,Philadelphia 76ers,123,78,1.03,15.95,1,0,0
09 Feb 2014,Boston Celtics,Dallas Mavericks,91,102,2.54,1.55,0,0,0
09 Feb 2014,Brooklyn Nets,New Orleans Pelicans,93,81,1.51,2.68,1,0,0
09 Feb 2014,Cleveland Cavaliers,Memphis Grizzlies,91,83,2.30,1.66,1,0,0
09 Feb 2014,Orlando Magic,Indiana Pacers,93,92,4.18,1.25,1,0,0
09 Feb 2014,Washington Wizards,Sacramento Kings,93,84,1.46,2.81,1,0,0
09 Feb 2014,Los Angeles Lakers,Chicago Bulls,86,92,2.36,1.63,0,0,0
09 Feb 2014,Oklahoma City Thunder,New York Knicks,112,100,1.20,4.75,1,0,0
09 Feb 2014,Phoenix Suns,Golden State Warriors,122,109,1.53,2.60,1,0,0
09 Feb 2014,Utah Jazz,Miami Heat,94,89,5.36,1.18,1,0,0
09 Feb 2014,Milwaukee Bucks,Houston Rockets,95,101,6.30,1.14,0,0,0
09 Feb 2014,Minnesota Timberwolves,Portland Trail Blazers,110,117,2.44,1.61,0,0,0
08 Feb 2014,Atlanta Hawks,Memphis Grizzlies,76,79,1.85,1.99,0,0,0
08 Feb 2014,Detroit Pistons,Denver Nuggets,126,109,1.79,2.07,1,0,0
08 Feb 2014,Charlotte Hornets,San Antonio Spurs,100,104,2.73,1.49,0,0,0
08 Feb 2014,Los Angeles Clippers,Toronto Raptors,118,105,1.41,3.01,1,0,0
08 Feb 2014,New Orleans Pelicans,Minnesota Timberwolves,98,91,1.95,1.88,1,0,0
08 Feb 2014,Dallas Mavericks,Utah Jazz,103,81,1.19,5.03,1,0,0
07 Feb 2014,Boston Celtics,Sacramento Kings,99,89,2.04,1.81,1,0,0
07 Feb 2014,Detroit Pistons,Brooklyn Nets,111,95,1.81,2.04,1,0,0
07 Feb 2014,New York Knicks,Denver Nuggets,117,90,1.77,2.11,1,0,0
07 Feb 2014,Indiana Pacers,Portland Trail Blazers,118,113,1.41,3.00,1,0,0
07 Feb 2014,Orlando Magic,Oklahoma City Thunder,103,102,5.20,1.18,1,0,0
07 Feb 2014,Philadelphia 76ers,Los Angeles Lakers,98,112,1.57,2.49,0,0,0
07 Feb 2014,Washington Wizards,Cleveland Cavaliers,113,115,1.20,4.81,0,0,0
07 Feb 2014,Golden State Warriors,Chicago Bulls,102,87,1.39,3.11,1,0,0
07 Feb 2014,Brooklyn Nets,San Antonio Spurs,103,89,1.39,3.15,1,0,0
06 Feb 2014,Los Angeles Clippers,Miami Heat,112,116,1.88,1.95,0,0,0
06 Feb 2014,Sacramento Kings,Toronto Raptors,109,101,1.90,1.93,1,0,0
06 Feb 2014,Denver Nuggets,Milwaukee Bucks,110,100,1.09,8.05,1,0,0
06 Feb 2014,Houston Rockets,Phoenix Suns,122,108,1.28,3.84,1,0,0
06 Feb 2014,Memphis Grizzlies,Dallas Mavericks,96,110,1.70,2.22,0,0,0
06 Feb 2014,New Orleans Pelicans,Atlanta Hawks,105,100,1.70,2.23,1,0,0
06 Feb 2014,New York Knicks,Portland Trail Blazers,90,94,2.24,1.69,0,0,0
06 Feb 2014,Oklahoma City Thunder,Minnesota Timberwolves,106,97,1.11,7.32,1,0,0
05 Feb 2014,Cleveland Cavaliers,Los Angeles Lakers,108,119,1.32,3.52,0,0,0
05 Feb 2014,Orlando Magic,Detroit Pistons,112,98,2.24,1.69,1,0,0
05 Feb 2014,Philadelphia 76ers,Boston Celtics,108,114,2.33,1.64,0,0,0
05 Feb 2014,Washington Wizards,San Antonio Spurs,118,125,2.10,1.77,0,0,0
05 Feb 2014,Golden State Warriors,Charlotte Hornets,75,91,1.15,5.85,0,0,0
05 Feb 2014,Phoenix Suns,Chicago Bulls,92,101,1.28,3.84,0,0,0
05 Feb 2014,Minnesota Timberwolves,Los Angeles Lakers,109,99,1.15,5.87,1,0,0
04 Feb 2014,Atlanta Hawks,Indiana Pacers,85,89,2.32,1.65,0,0,0
04 Feb 2014,Sacramento Kings,Chicago Bulls,99,70,1.84,2.00,1,0,0
